Brain,11280,1141,8543,170961,885,10439,145581,57497,6804,9758,107,23072,266722,57026,2785,84435,3756,121256,727857,399947,388662,5575,642968,503542,166752,5864,9478,2847,51701,84539,9783,27012,2904,5999,140730,2903,57795,3797,389812,8193,9840,85300,284716,22895,9568,55530,401994,9312,136227,3350,84894,6853,3787,3788,758,3706,5297,23518,147381,2849,53358,747,11122,4985,23031,23349,5924,64101,83988,126567,26038,404037,150726,80059,146664,9228,51560,29993,23416,27133,26033,25758,9177,4130,4745,57586,84871,576,57172,57528,129684,132112,815,4900,55450,23316,200407,8507,4747,57030,10368
Brain,11280,2044,135152,10633,27087,28996,222166,57698,254263,324,253982,220164,26012,53942,23467,149111,150678,4062,26251,9362,7143,84504,84440,5582,10501,93377,84929,8525,165257,5860,63827,1740,6579,4294,285800,196051,81849,2258,2892,2890,164633,27319,26289,2246,84687,114794,10814,10522,10242,3780,400961,55079,116448,10215,3350,23544,50944,51555,653404,4326,9751,758,53822,11069,50801,8739,53358,54958,5296,729759,63974,3423,11007,116154,11076,58512,55800,23416,342977,5662,374875,2281,4753,84722,4142,9722,404217,50674,285093,79948,9890,815,163404,22843,59283,57338,23413,57030,5158,10368,375057
Brain,11280,55884,8543,885,9951,23542,10439,116443,220164,23467,808,6804,63908,9615,154790,57026,29844,2785,84435,6585,11249,6622,6620,121256,644596,6857,8514,389941,10962,127703,642968,344901,6844,29114,140767,57628,26289,114794,5999,10522,3797,8193,3780,55079,145773,2556,26290,3984,10718,56917,148014,6854,84894,6853,50944,758,5274,728239,11069,1745,219453,53358,3747,23349,126567,222553,219431,78997,3423,4133,51560,55800,29993,7533,1816,25830,40,342977,2571,221074,51760,6855,374875,283209,4130,2596,5995,57528,815,283576,403274,55450,9317,200407,8507,1123,57030,79751,26059,10368,375057
Brain,11280,440279,83741,26232,10633,9283,27087,319100,28996,482,64850,23542,324,220164,26012,10675,9362,6506,1501,6507,114,361,10683,64067,29844,1002,7143,3800,9256,1826,23620,219736,10882,414149,93377,10936,165257,63827,501,9355,23576,94097,2823,2824,220296,57348,9865,7101,23209,65217,11170,114794,286183,9699,128414,6657,28316,10522,5064,3780,146167,3782,155185,116448,4504,25924,10215,375612,148014,2746,9071,1363,220382,230,3166,11069,54413,116843,375704,116154,4915,342977,54498,170825,79966,2565,7476,374875,83733,165215,286204,338645,85439,1471,55450,5803,150209,23413,1496,5098,375057
Brain,11280,5129,643965,333,4340,282775,10507,220416,57471,284293,284521,9638,6900,135924,8502,58473,118442,122060,84735,56896,134391,58476,4821,89853,23232,84504,644168,23632,20,9705,85315,1838,79957,124222,2670,220108,23621,79152,2705,4099,8871,3218,2263,94015,1267,3231,81551,154215,9770,2342,4155,118738,3766,100507170,116173,10314,123606,22933,54443,55861,51555,7018,79929,9771,85445,9514,23446,5653,8682,4336,5046,60484,56895,57165,7368,9717,64077,9053,8537,54033,65108,2861,6285,114793,23241,5354,3996,745,56650,256472,54893,115584,66008,7846,55314,150356,5638,57571,5158,29119,133121
Heart,11280,643226,6271,253017,27122,283310,58498,285489,4635,115701,199699,10021,57699,10518,57105,55353,57057,10891,137814,285025,1482,8074,645745,9910,10529,400916,7139,65268,845,2257,7381,130827,94031,5322,2626,1346,647286,84626,4878,27231,4879,4902,1573,57467,4607,100130613,30819,137902,6755,282996,3270,10763,5066,26548,100820829,84675,4624,291,1349,27302,150084,8988,128486,3316,353116,121130,56961,400258,201140,27063,165904,4697,4694,22846,6910,1340,100130827,2170,646643,4706,374569,90139,26577,6262,91807,64091,126328,51422,6508,70,1329,1397,9719,1145,343263,6331,196410,51778,11173,10699,348093
Brain,11280,222183,84530,100271715,90668,157848,7089,339488,1159,4661,2905,440829,85455,51807,116983,130733,392862,6511,1951,346702,402665,4884,8497,7732,642597,283870,124842,9671,9196,8822,30012,161497,3975,2196,1013,30813,343702,5816,400224,64106,10842,23255,773,8913,140710,2248,10893,64405,23380,440730,117532,869,5080,51764,1610,146325,8718,643866,343472,22983,56751,138307,3746,51305,84465,341880,9379,100131137,90525,23263,29906,767,5015,50614,390598,2895,158056,285888,4185,2020,340260,85416,388228,348487,8786,7783,729665,266727,5310,10645,2911,284339,2914,123591,57732,7547,84107,7546,26119,146429,2563
Brain,11280,2044,55884,8543,10716,885,9201,10439,116443,118427,324,220164,808,6804,9758,107,23072,266722,8499,11249,56970,3756,121256,399947,6857,4644,5579,389941,642968,344901,166752,57628,9478,51701,84539,9783,27012,5999,2903,3797,284716,22895,9568,401994,136227,57282,84894,50944,3788,758,7447,5274,401190,23518,140689,222008,147381,7532,26047,2849,11122,3747,23349,5924,83988,3356,146664,3423,2832,114800,9229,51560,25830,6792,27133,26033,56097,54557,6855,83851,25758,9177,283209,4753,4745,348980,57528,8941,23236,129684,815,114798,2915,55450,23316,200407,8507,1123,4747,57030,26059
Brain,11280,222183,10472,56934,27255,4661,56136,79947,56138,85455,5775,114805,2035,5649,346702,8497,83698,642597,57512,647135,57144,126520,6860,3751,1961,127833,117177,288,143425,283554,5570,3975,2196,30813,6326,343702,400224,140710,10888,9152,339302,10893,22999,64405,22903,56143,23380,440730,56140,25925,56134,869,57221,2559,4992,2115,5080,6752,26052,814,643866,10178,3746,84465,9379,55636,9369,2898,9315,1995,4761,57582,4978,4760,56936,56098,9515,4185,2020,85416,7074,4081,57679,9715,7783,3736,54769,53616,56884,6543,2911,27445,2914,23362,84107,283450,7545,1124,7546,3760,134829
Brain,11280,5129,643965,333,4340,282775,10507,100505381,220416,57471,79817,284293,9638,6900,187,58473,118442,122060,84735,56896,50859,134391,51052,4821,89853,23232,84504,23632,20,9705,85315,5475,1838,8632,124222,2670,23621,79152,4099,8871,2263,2824,94015,1267,9152,100505385,154215,9770,2342,4155,10085,118738,3766,116173,10314,6094,123606,55672,22933,54443,55861,27242,7018,79929,5375,9771,85445,23446,5653,8682,158747,4336,51538,5046,60484,56895,57165,7368,9717,64077,65108,2861,6285,23333,114793,23241,9134,5354,56650,256472,11342,54893,66008,7846,55314,150356,5638,57571,5168,29119,133121
Brain,11280,222183,84530,100271715,90668,339488,2905,79947,8567,116983,326624,64137,339390,392862,151835,57156,6511,1951,282617,346702,84891,402665,8497,642597,283870,126520,1961,9671,6534,30012,161497,3975,2196,1013,6326,79290,343702,5816,400224,10842,8913,140710,2248,10888,339302,10893,9677,64405,23380,440730,869,5080,51764,9651,643866,343472,10178,56751,3746,51305,84465,9379,2898,9315,1995,100131137,4761,114088,57582,10612,4760,50614,390598,26266,2895,158056,4185,2020,23510,340260,85416,153090,388228,4081,91683,57679,5310,159119,10645,6543,284339,2914,123591,57732,7547,84107,7545,7546,10369,146429,2563
Brain,11280,3754,170961,10633,885,9951,2902,10439,324,54472,57497,25791,6804,54437,1128,154790,107,23072,84435,6585,121256,66004,727857,10501,399947,388662,7781,23096,8525,784,5575,642968,503542,166752,5864,22883,9478,2847,114794,51701,84539,9783,140730,2903,57795,3797,389812,402381,8193,9840,23046,85300,22895,26290,9568,55530,401994,30818,136227,84894,79007,146760,3788,758,3706,128434,5297,2849,747,4985,23031,23349,83988,126567,26038,4987,2134,150726,284069,146664,51560,29993,25830,23416,56097,90249,6855,25758,9177,100170841,4753,4745,575,576,4900,114798,200407,57030,10368,282974,3761
Brain,11280,2044,55879,5100,135152,255631,64881,27087,388336,10439,254263,324,220164,26012,23467,808,4062,54437,26251,170850,9362,478,266722,1006,57718,55061,6585,131034,66004,5582,10501,8128,5581,8514,8525,1740,8534,81849,2258,1258,2890,164633,27319,7087,29953,114794,57526,4922,10814,1620,2904,79605,81832,22903,3780,55079,3763,11275,3350,84894,23544,50944,4326,128434,286380,8739,116986,146,2897,347730,63974,56675,8936,55800,155066,56097,6855,283209,4753,4142,9722,576,50674,57419,285093,64748,9890,815,163404,283576,22843,84303,59283,2917,200407,23413,8507,57030,79751,26059,375057
Brain,11280,26051,646951,9293,5173,5121,84332,84867,1132,10636,1607,143162,9495,152789,1949,24141,10966,4826,2788,23154,11178,388394,2262,5579,83855,5456,2774,613,84152,83550,54550,390205,5153,340146,3568,777,10858,57180,10776,3362,6656,132204,140730,146395,400745,85397,645191,654790,30820,3352,2558,375612,646658,135,442117,100287718,6330,100131244,134548,10777,202559,161003,2850,3208,1750,1770,3358,793,5179,79012,1812,221692,1814,58512,3617,9381,23415,140679,56097,100652824,146330,11023,63982,25907,10846,3786,344758,80758,79948,25876,23109,1690,2913,2915,389075,4160,124274,1428,27092,79085,27091
Brain,11280,3754,956,84264,26051,55799,9293,222537,5121,84867,25791,1132,10636,1607,4037,152789,10966,23551,50859,2788,23154,6258,340120,51046,441495,7881,253152,5579,83855,2774,613,53820,84152,10815,390205,54112,5153,340146,10858,57180,10776,3362,81832,146395,8787,85397,645191,654790,54997,258,375612,8577,646658,3706,135,100131390,6330,401190,134548,10777,2850,3208,1750,9480,5530,5179,11255,1812,1813,221692,58512,6863,9381,168002,23415,2138,56341,54207,140679,146330,2830,63982,25907,10846,3786,404217,610,8941,23236,79734,25876,654429,4900,6092,2913,55512,22979,124274,27092,79085,27091
Brain,11280,5149,8543,170961,10716,885,29944,10439,118427,5602,145581,57497,6804,154790,2290,23072,3798,84435,6620,121256,727857,6857,253314,5575,727800,642968,6843,29114,57628,2892,5864,64168,26289,9478,6096,59350,51172,9783,27012,5999,57795,389812,402381,9840,162494,145773,22895,2016,22891,9568,401994,9312,136227,4674,84894,84968,11281,6853,653404,3787,3788,1418,758,7447,23207,5274,53822,147381,286380,26047,11122,4985,3747,3356,404037,1996,63974,146664,2832,9229,25830,342977,27133,221074,9177,5746,4753,4745,84871,348980,57172,4900,23105,114798,23101,200407,8507,1123,1496,4747,4741
Brain,11280,222183,84530,10472,157848,339488,56934,146713,56253,1159,26035,4661,440829,85455,51807,390595,130733,205147,2035,5649,25837,402665,5343,8497,642597,283870,57144,126520,6860,3751,127833,84911,3834,8822,6534,30012,161497,5570,3975,1013,441459,30813,6326,64106,23255,773,100288142,1305,10888,2254,25925,9028,117532,869,2559,2115,5080,814,146325,8718,643866,343472,56751,3746,51305,341880,55636,9369,2898,4761,90525,5015,4760,375567,56098,285888,2020,340260,85416,7074,4081,348487,57679,729665,266727,2322,54769,53616,56884,6543,284339,2914,123591,57732,7547,84107,7545,1124,7546,146429,2563
Brain,11280,643965,387885,2044,100288072,4340,135152,28996,94122,222166,219670,163479,57698,254263,324,6900,26012,84332,23467,4062,116328,828,26251,100131902,219287,154288,143162,118442,84735,114792,7143,50859,5305,84504,5582,146845,341676,93377,84929,4974,165257,5860,283999,6579,431705,7681,285800,4166,2890,151790,164633,133690,94015,1267,64399,84899,136288,4922,387712,400961,55079,116448,10215,3350,387911,221458,51704,100287718,11069,164395,8739,161003,1770,729759,63974,26529,26530,26206,2861,131096,100652824,2302,286207,84722,4142,81399,161502,138428,51148,745,57453,130813,50674,285093,286204,256472,146802,22843,55314,59283,5158
Brain,11280,643965,9283,388336,127687,5192,28996,222166,57698,167410,497661,51130,58473,1191,57447,84735,154796,64067,414152,10247,134391,5305,79870,84504,23620,6975,23632,644139,1837,79957,79006,6538,6121,55588,501,116238,6579,285800,5021,220296,94015,23630,57348,9865,83876,11170,2246,6531,117,79630,2653,80036,128414,6657,28316,116372,3782,348,4155,729025,400961,644591,81628,6094,4504,340596,221458,2746,8850,347733,3707,220382,389852,9459,26207,23541,80763,8537,2834,10732,27023,54498,79966,91768,221074,6285,83733,4935,2151,11341,91369,6717,440097,115584,57326,8153,1471,202374,2768,347475,59084
Brain,11280,770,10900,10633,54843,885,51440,23542,10439,116443,93145,220164,221687,26012,10675,57642,53942,23467,4062,2290,1501,3798,29844,57524,7143,3800,389073,9256,1826,219736,6620,414149,399668,165257,63827,642968,9355,4294,94097,26658,84446,54550,220296,7101,11170,6529,114794,286183,128414,57795,55643,10522,5064,8193,3780,3822,155185,2556,30820,3984,4504,25924,375612,56917,148014,23544,6853,50944,9751,1418,758,53822,11069,1745,53358,126567,150726,547,3423,4133,29993,40,342977,221074,51760,374875,83733,575,1463,815,163404,440097,398,57338,23101,55450,9317,5803,23413,27091,375057
Brain,11280,83741,30820,3823,81628,6094,26232,10633,116448,4504,25924,10215,375612,28996,56917,148014,94122,64850,23542,57698,81501,654231,349075,53822,220382,10675,3166,150678,4062,11069,50801,93107,54958,105,10683,64067,375704,1337,29844,1002,7143,116154,9256,1826,10882,342977,93377,79966,11033,374875,165257,63827,501,83733,89958,9355,6579,285800,10715,285093,728116,54886,85439,65217,81551,11170,114794,128414,55450,10522,5064,5803,23413,3780,146167,3822,155185,30812
Brain,11280,84623,956,482,222537,64850,5121,84679,167410,23043,84867,25791,10636,6506,5445,152789,361,57464,23551,2637,4807,2788,6585,23154,2262,8601,23620,414149,340120,10936,5456,501,84152,390231,390205,151790,220296,54112,5153,7101,1103,23209,10858,10776,3362,286183,389197,28316,4693,3782,8787,11061,2555,654790,646658,1363,56104,100131390,6330,10777,79781,2560,3208,1750,84466,9480,5530,55188,11255,1812,6863,9381,168002,4915,23415,9211,91768,2565,11023,2830,127795,63982,1325,4935,53342,404217,79734,25769,25876,654429,85439,6017,2913,202151,84249,389075,6496,4160,27092,79085,5596
Brain,11280,84623,114824,5173,6664,729956,135398,5121,84679,414328,84867,57699,283212,9495,152789,254122,10683,24141,10966,2788,84634,23154,388394,8601,23620,340120,5582,7480,83855,5456,2774,84152,54550,27328,5153,777,7087,10858,375607,3362,23640,114900,389197,132204,128414,116372,400745,11061,30820,3352,2558,84062,4504,646658,4326,1418,134548,10777,7349,50801,374887,1750,3358,60680,57554,5909,347730,5179,11255,79012,1812,7471,3617,9381,168002,196500,23415,5662,56341,140679,2572,4986,114783,386618,11023,2830,25907,57172,404217,285093,54886,80758,79948,25876,7067,3739,1690,389075,6496,1428,27092
Brain,11280,3754,84623,956,9293,222537,64850,135398,100507050,5121,167410,84867,25791,10636,1607,152789,84735,23551,2637,134391,2788,23154,388394,8601,6861,340120,93377,51046,79006,613,501,84152,26658,390231,116135,10815,390205,220296,54112,5153,1103,10858,10776,3362,114900,8787,11061,645191,3352,258,4504,10215,646658,347733,135,100131390,6330,134548,10777,3208,374887,1750,9480,5530,347730,5179,11255,1812,1813,6863,9381,6572,168002,23415,9211,2138,221074,146330,11023,2830,63982,1325,25907,10846,4935,404217,610,79734,80758,25876,654429,4900,6017,1690,2913,389075,6496,4160,27092,79085,5596
Brain,11280,170961,10716,29944,9951,2902,5602,145581,57497,29106,6804,154790,2290,23072,9033,57026,3798,57524,84435,6620,66004,727857,388662,8514,253314,5575,727800,642968,9355,84446,220296,51286,11170,9478,6096,59350,114794,51172,9783,57795,389812,402381,8193,9840,85300,162494,55079,145773,22895,26290,9568,3984,9312,136227,1759,84894,84968,11281,6853,3787,9751,758,23207,5297,53822,230,11069,147381,53358,747,11122,4985,23349,83988,126567,26038,404037,547,146664,2832,51560,29993,23416,10297,90249,221074,9177,11113,4130,84871,575,576,29965,57172,283576,26245,23017,23101,1496,4747,3761
Brain,11280,2044,135152,10633,27087,4145,57698,254263,324,253982,220164,26012,23467,149111,150678,4062,26251,9362,5582,399668,10501,93377,84929,8514,11033,8525,165257,1740,283999,727800,6579,4294,285800,81849,2258,2890,164633,83259,27319,26289,7087,84687,114794,10814,57595,10522,10242,3780,55079,6457,116448,10215,3350,23544,50944,4326,9751,758,128434,53822,11069,50801,286380,8739,54958,116986,146,5296,63974,56675,3423,11007,55312,58512,55800,23416,5662,374875,2281,84722,4142,576,51148,404217,50674,57419,285093,256472,80758,79948,9890,815,163404,22843,84303,59283,57338,23413,57030,5158,375057
Artery,11280,51450,130497,8515,4256,22801,83690,152330,23189,11248,10875,93166,4016,10516,222663,2487,84168,23012,26032,221749,83872,4628,3485,84620,6769,4958,151449,2131,50507,1012,81578,4240,112609,55022,977,4054,4052,4053,2202,114898,390664,56937,80310,79750,3490,5358,100288695,1462,4969,4627,8516,23324,2621,2303,7166,2296,4881,54751,7373,2006,63976,200150,165,146,4982,147,145864,2569,6915,119587,5592,5740,5739,60598,11060,633,89822,23641,6649,23213,56125,55107,54829,4642,112574,64094,1296,2331,59352,1953,7068,3693,5311,7058,176,83604,57188,5099,50964,80731,11259
Heart,11280,643226,253017,27122,283310,58498,285489,4635,115701,199699,10021,57699,10518,401265,55353,57057,137814,285025,1482,8074,645745,9910,10529,7139,65268,388591,845,2257,7381,254428,130827,94031,5322,2626,1346,647286,84626,4878,27231,4879,4902,1573,57467,4607,100130613,30819,5320,137902,283383,27254,282996,3270,10763,5066,26548,100820829,84675,4624,291,27302,150084,8988,128486,3316,353116,121130,56961,51725,400258,8048,201140,27063,165904,4356,4697,51086,6910,100130827,2170,646643,4706,374569,6262,91807,64091,51422,6508,70,1397,6546,376132,9719,1145,343263,6331,196410,51778,83875,11173,10699,348093
Heart,11280,23281,253017,6389,4633,6336,4634,7867,7384,5318,199699,9213,132228,23676,401036,28969,401265,80852,1000,9927,7168,2318,285025,1482,645745,57644,10529,2805,400916,93058,8817,7139,388591,845,1410,4967,5137,254428,2626,1346,647286,9791,51660,2700,27231,1666,1573,255798,57467,4607,5160,6939,51295,27254,4726,282996,3270,26548,100820829,84675,4625,57451,291,1349,27129,8988,128486,2110,8048,56950,27063,165904,150572,100288413,1375,4694,51086,2170,4706,6262,91807,9377,64091,2274,80206,152926,6508,70,6345,6546,376132,5350,1160,5019,6331,7137,23417,4190,51778,83875,9215
Artery,11280,8639,56127,2444,388630,6876,57194,10129,84168,4908,25902,23012,26032,1903,182,84620,4958,4162,4059,81578,11142,81849,4240,977,5136,58189,5154,4052,7052,2202,114898,2702,3490,1240,114897,9242,3672,3351,2300,5074,9244,1462,59,4969,4239,8516,3400,339512,83643,80781,1404,54751,7373,101928788,63976,2843,165,4982,9159,389125,2307,1466,6915,6237,6251,119587,644538,5592,55203,94274,6909,90865,4916,5740,6272,56241,57717,633,126374,23641,26508,9096,54829,79974,1282,1284,100505573,1286,2331,26577,91612,59352,1842,10234,347902,3741,1396,1397,7058,64943,54805
Artery,11280,130497,123036,8515,4256,22801,83690,152330,116328,23189,11248,10875,93166,4016,10516,222663,2487,84168,26032,221749,83872,4628,3485,84620,4958,151449,152,2131,50507,1012,81578,4240,112609,55022,977,4054,5154,4052,4053,2202,390664,9645,80310,79750,3490,5358,100288695,89796,89797,1462,4969,4239,4627,8516,23324,2621,387758,2303,7166,2296,4881,54751,7373,2006,63976,200150,165,146,4982,147,8997,145864,2569,6915,389558,119587,5592,5740,5739,60598,11060,633,55559,89822,23641,6649,23213,56125,55107,4642,64094,2331,59352,1953,3693,5311,7058,57188,5099,50964,80731
Brain,11280,2044,401097,5100,10716,885,10439,118427,5602,57497,9758,107,23072,100287513,266722,57026,3798,8499,11249,3756,121256,399947,6857,389941,642968,166752,57628,26289,9478,6096,51701,84539,9783,27012,5999,2903,3797,9840,56143,145773,22895,22891,9568,2554,401994,136227,57282,3350,10718,84894,11281,50944,3787,3788,758,7447,5274,23518,140689,222008,147381,26047,2849,53358,11122,4985,3747,83988,3356,404037,1996,80059,146664,2832,9229,51560,27133,26033,56097,54557,83851,25758,9177,2566,4753,4745,57586,348980,613212,57528,129684,815,114798,2915,55450,10687,200407,8507,1123,4747,4897
Brain,11280,222183,10472,56934,27255,56253,148003,4661,85455,326624,130733,114805,8973,246744,5649,346702,8497,83698,642597,57512,647135,57144,93664,6860,3751,127833,80309,84911,143425,283554,5570,3975,2196,30813,343702,64106,23255,773,1305,140710,10893,80036,22999,56143,440730,2893,56140,25925,117532,869,2559,4992,2115,26249,5080,148823,814,643866,343472,56751,138307,3746,51305,84465,55636,9369,2898,9315,100131137,4761,90525,29906,4760,56936,56098,285888,2020,85416,7074,6014,4081,348487,57679,729665,3736,54769,53616,56884,10645,2911,57460,2914,23362,7547,84107,7545,1124,7546,100129480,3760,134829
Brain,11280,84623,646951,9293,5173,6664,729956,5121,84679,414328,84867,57699,10636,9495,152789,10683,24141,10966,22987,2788,23154,388394,8601,23620,340120,5582,7480,5456,2774,84152,120114,83550,54550,54112,27328,5153,777,54329,10858,57180,3362,114900,389197,132204,128414,116372,155185,400745,11061,85397,654790,30820,3352,2558,258,84062,375612,646658,135,100131244,134548,10777,2850,3208,1750,3358,57554,347730,11255,79012,1812,1813,221692,7471,1814,3617,9381,168002,196500,23415,23531,140679,2572,4986,114783,146330,386618,2830,25907,344758,404217,54886,79948,7067,3739,1690,389075,6496,124274,1428,27092
Brain,11280,956,100505381,80150,28996,222537,64850,60482,93145,5121,25791,219287,10636,6506,1501,6507,477,361,23551,2637,2788,79870,2262,8601,6975,414149,93377,7222,6539,79006,63827,84152,116135,10815,390205,2301,220296,54112,5153,7101,1103,54329,6529,10858,128414,28316,8787,644591,2555,3770,258,8577,646658,53919,135,2775,100131390,6330,646754,3208,1750,84466,9480,114336,26207,375704,11255,390195,1812,1813,6572,41,23415,2138,4651,91768,221074,146330,63982,9074,1325,10846,165215,404217,610,79734,25769,23239,654429,503614,4900,2913,202151,22979,5803,84249,4852,4842,27092,79085,5596
Brain,11280,55879,135152,148003,114824,2906,400073,94122,6664,7857,10683,114792,1393,56849,2786,22987,7143,94235,50859,10381,23089,6623,340529,30010,1826,645974,644139,148281,644596,399668,389857,390259,441495,6538,6121,200728,6579,64211,1258,388015,115827,728116,326,5367,50512,60592,340146,130574,219527,54551,799,22876,402117,140902,6870,4675,116448,375612,64100,266812,57626,8577,23671,50632,9001,55026,3266,1745,43,5716,55010,2844,1993,2897,7345,794,9143,6328,84109,3060,27023,147670,100507341,58157,728276,2567,3062,399697,285093,338645,11250,3067,9077,9718,8153,94032,92737,57084,57687,114788,387804
Brain,11280,222183,84530,100271715,90668,7089,339488,56253,1159,4661,2905,440829,85455,326624,203286,130733,81559,392862,2035,9881,6511,1951,346702,8497,7732,9671,84911,144404,9196,283554,8822,161497,3975,2196,1013,343702,5816,400224,64106,10842,284443,23255,773,100288142,1305,8913,140710,2248,10893,80036,9677,440730,117532,4992,26249,5080,51764,57396,814,146325,343472,10178,138307,3746,51305,84465,341880,2898,114088,90525,57582,10690,29906,390598,2895,285888,9515,4185,85416,388228,348487,57679,8786,7783,729665,441151,266727,5310,3445,10645,2911,27443,284339,2914,123591,57732,7547,84107,26119,146429,134829
Brain,11280,219469,170961,10716,885,9951,2902,10439,57497,122740,219428,6804,100131902,8383,81448,23072,57026,3798,267012,84435,9256,66004,727857,388662,26341,8514,253314,5575,727800,642968,9355,503542,84446,9478,6096,114794,84539,9783,390148,57795,389812,402381,391112,8193,9840,85300,729384,22895,401994,136227,390323,84894,11281,6853,3787,9751,3788,758,5297,53822,79346,11069,147381,53358,747,11122,4985,79317,23031,23349,283617,390431,83988,126567,26038,404037,150726,547,146664,403257,283162,29993,23416,27133,653166,90249,9177,390154,4130,128367,575,576,81318,815,4900,23101,23316,79482,57030,3761,219436
Brain,11280,401097,8543,170961,10716,885,9951,10439,118427,5602,57497,29106,6804,63908,154790,23072,84435,6620,121256,727857,399947,6857,253152,253314,5575,727800,642968,57628,2892,5864,64168,26289,9478,6096,59350,51701,84539,27012,5999,2903,402381,3925,9840,6323,145773,22895,22891,26290,9568,10739,136227,3354,4674,84894,84968,11281,6853,3787,3788,1418,758,7447,5274,53822,147381,10313,11122,3747,83988,3356,222553,1996,2832,9229,7533,25830,342977,27133,26033,6855,25758,4753,4745,2596,2743,84871,348980,57528,283576,4900,114798,55450,200407,8507,1123,4747,57030,4741,4897,26059,10368
Brain,11280,222183,84530,10472,157848,339488,56934,146713,56253,1159,4661,2905,440829,85455,51807,116983,326624,390595,130733,81559,219539,113091,266743,5649,25837,402665,5343,8497,283870,91012,1961,9196,8822,6534,30012,5570,3975,1013,441459,30813,343702,23255,773,100288142,140710,2248,10888,64405,653598,23380,440730,117532,869,2559,2115,5080,90075,148823,146325,8718,643866,343472,56751,3746,51305,341880,117166,9379,9369,2898,9315,4761,90525,5015,50832,4760,50614,285888,2020,340260,85416,25806,7074,6014,348487,57679,8786,266727,56884,6543,284339,2914,123591,5423,84107,7545,1124,7546,642799,146429,2563
Brain,11280,1142,7275,28996,57471,222166,1783,57698,220164,144811,497661,8502,93107,8973,58473,105,729330,1006,22987,50859,10381,58476,6623,79870,23620,644139,644596,79957,283514,6538,5454,2670,6121,5860,6579,115827,645369,23630,84457,2246,219527,257068,6531,1902,146395,4155,729025,400961,6457,402117,3763,81628,8618,6094,201780,123606,116448,203259,326340,221458,57626,7054,347733,9829,442117,55026,5375,3166,5979,2849,4336,1993,64077,80763,8537,6571,1780,80227,27023,90933,64805,2019,79966,114134,728276,3062,4010,216,320,56650,91369,338645,440097,115584,29887,8153,2741,92737,4747,29119,340419
Brain,11280,9283,482,222537,64850,5121,150946,167410,57633,84867,25791,84439,10636,1607,6506,6507,361,64067,23551,2788,79870,2262,8601,23620,340120,10936,79006,5456,501,84152,23576,94097,23205,10715,390205,220296,54112,57348,5153,340146,7101,1103,23209,10858,10776,3362,117,114900,28316,116372,4693,8787,2555,2557,258,4504,646658,53919,347733,1363,100131390,6330,1116,3208,9480,158511,221061,5530,55188,1812,6863,4915,23415,9211,91768,2565,146330,11023,63982,1325,10846,83733,4935,404217,79734,286204,25876,1463,654429,85439,6017,1471,2913,22979,5803,84249,389075,6496,27092,79085,5596
Brain,11280,84623,643394,646951,114824,9293,5173,94122,729956,135398,84679,84867,57699,124925,9495,152789,90161,254122,1007,1949,24141,10966,117154,22987,2788,23154,388394,8601,340120,5582,7480,5456,2774,120114,83550,54550,27328,777,7087,10858,57180,375607,3362,114900,389197,132204,400745,85397,645191,654790,30820,3352,2558,2557,22986,1418,100131244,134548,10777,50801,202559,2850,1750,5800,3358,57554,5909,347730,5179,11255,79012,1812,221692,7471,1814,3617,9381,196500,23415,56341,55531,140679,2572,56097,4986,386618,338567,2830,25907,344758,54886,79948,7067,3739,1690,389075,6496,5594,114788,1428,27092
Brain,11280,956,9293,28996,482,222537,64850,57698,5121,253982,84867,25791,219287,10636,1607,6506,1501,152789,84735,10966,23551,2637,50859,2788,79870,84440,8601,340120,93377,79006,5456,5860,501,283999,84152,94097,4166,10715,390205,79885,54112,57348,5153,1103,23209,10858,2246,10776,128414,8787,3352,81628,6094,258,4504,8577,646658,51704,135,2775,100131390,6330,134548,10777,3208,1750,84466,9480,158511,221061,5530,11255,1812,1813,6863,9381,6572,168002,23415,2138,146330,2830,63982,1325,10846,730130,404217,610,79734,25769,25876,654429,4900,6017,1471,2913,22979,84249,389075,27092,79085
Brain,11280,55879,135152,388419,114824,2906,6664,408263,7857,4062,23440,10683,56849,64111,7143,10381,6623,340529,84634,1826,645974,388585,644139,10882,644596,441495,347549,6538,2670,256130,9607,6121,283953,259236,64211,196051,1258,388015,728116,326,50512,65217,84457,219527,54551,57526,345630,799,6656,22876,389549,402117,2556,30820,6870,4675,116448,266812,50632,11041,9001,55026,3166,3266,1745,43,170261,7200,59336,59335,2897,794,9143,51310,3060,387129,40,27023,147670,219409,100507341,58157,2567,7425,84684,399697,285093,338645,9077,440097,80319,283576,9718,8153,2917,94032,92737,4160,57084,57687,387804
Brain,11280,5149,170961,10716,885,2902,10439,57497,6804,1128,154790,23072,254122,3798,84435,6620,66004,727857,388662,8514,8525,253314,5575,727800,642968,9355,84446,5864,9478,6096,114794,51701,84539,9783,27012,57795,389812,402381,8193,9840,3780,85300,145773,22895,26290,9568,136227,3350,84894,6853,79007,653404,3787,9751,3788,758,3706,128434,23207,5297,53822,23518,11069,147381,53358,747,11122,4985,23349,79575,83988,126567,26038,404037,150726,146664,51560,29993,23416,342977,27133,10361,90249,25758,9177,11113,4130,84871,575,576,57172,815,283576,23017,4900,23101,23316,200407,4747,10368,3761
Artery,11280,55203,1404,5740,10234,2857,11185,7484,2359,26508,420,9956,730,3399,56833,7076,401190,2331,83643,59352,9242
